f_profile_id,donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion,f_selection_method,target_population
F0321,LP0618,CES 2024 Common Content,1889755766,0.184378880668,34,30-44,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,Maryland,MD,,1889755766,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0322,LP0619,CES 2024 Common Content,1892388040,0.569203968721092,44,30-44,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,New York,NY,,1892388040,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0323,LP0620,CES 2024 Common Content,1892682316,4.87910503753629,31,30-44,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Florida,FL,,1892682316,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0324,LP0621,CES 2024 Common Content,1892746764,5.51301894280154,36,30-44,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Maryland,MD,,1892746764,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0325,LP0623,CES 2024 Common Content,1893197540,1.72617603613565,40,30-44,Female,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,Minnesota,MN,,1893197540,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0326,LP0624,CES 2024 Common Content,1893883376,5.93959075081651,41,30-44,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Independent,Virginia,VA,,1893883376,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0327,LP0625,CES 2024 Common Content,1893960882,3.19350637712164,44,30-44,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,Tennessee,TN,,1893960882,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0328,LP0626,CES 2024 Common Content,1894097590,9.58643922550526,42,30-44,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Democrat,Maryland,MD,,1894097590,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Jewish,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0329,LP0627,CES 2024 Common Content,1894189660,0.935606012736656,32,30-44,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Independent,South Dakota,SD,,1894189660,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0330,LP0628,CES 2024 Common Content,1894260194,1.53580774981964,42,30-44,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,South Carolina,SC,,1894260194,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0331,LP0631,CES 2024 Common Content,1895527356,1.49376877985576,30,30-44,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,Utah,UT,,1895527356,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0332,LP0632,CES 2024 Common Content,1896198514,0.523918864723468,32,30-44,Female,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Democrat,Arizona,AZ,,1896198514,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0333,LP0633,CES 2024 Common Content,1896206738,8.16388464533334,44,30-44,Female,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Other,Texas,TX,,1896206738,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0334,LP0634,CES 2024 Common Content,1896298822,2.21253462686468,38,30-44,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,Colorado,CO,,1896298822,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0335,LP0635,CES 2024 Common Content,1896344804,3.03623620418514,38,30-44,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Independent,Oklahoma,OK,,1896344804,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0336,LP0636,CES 2024 Common Content,1896527508,1.67329126556533,39,30-44,Female,White / Caucasian,Less than high school,"Less than $30,000",Republican,South Dakota,SD,,1896527508,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0337,LP0637,CES 2024 Common Content,1896869542,1.05532564810054,44,30-44,Female,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,Louisiana,LA,,1896869542,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0338,LP0638,CES 2024 Common Content,1896869976,2.21305000885851,42,30-44,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,Tennessee,TN,,1896869976,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0339,LP0639,CES 2024 Common Content,1896906314,2.96319769418102,37,30-44,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,New York,NY,,1896906314,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0340,LP0640,CES 2024 Common Content,1897589132,1.7719719584858,36,30-44,Female,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Democrat,California,CA,,1897589132,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0341,LP0641,CES 2024 Common Content,1897771646,2.18595525616936,40,30-44,Female,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Republican,Texas,TX,,1897771646,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Mormon,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0342,LP0642,CES 2024 Common Content,1897882002,1.42675811886972,42,30-44,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,New York,NY,,1897882002,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0343,LP0643,CES 2024 Common Content,1897991196,1.38161848822611,43,30-44,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,Delaware,DE,,1897991196,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0344,LP0644,CES 2024 Common Content,1898110448,8.07542710899444,43,30-44,Female,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,Idaho,ID,,1898110448,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0345,LP0645,CES 2024 Common Content,1898316114,1.42034806933437,44,30-44,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Georgia,GA,,1898316114,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0346,LP0646,CES 2024 Common Content,1899072562,1.28356868124707,31,30-44,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Oklahoma,OK,,1899072562,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0347,LP0647,CES 2024 Common Content,1899864994,0.97344339499378,34,30-44,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,Mississippi,MS,,1899864994,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Something else,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0348,LP0648,CES 2024 Common Content,1899869314,1.23350511014269,44,30-44,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Indiana,IN,,1899869314,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0349,LP0649,CES 2024 Common Content,1899885362,8.25646376095714,33,30-44,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Idaho,ID,,1899885362,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0350,LP0650,CES 2024 Common Content,1902125740,1.13980508868278,39,30-44,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,Kentucky,KY,,1902125740,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
F0351,LP0651,CES 2024 Common Content,1902241354,1.12346141404845,44,30-44,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Texas,TX,,1902241354,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant,deterministic subset of G donors matching benchmark F 500 cross quotas,same U.S.-adult target population as G benchmark panel
