donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion
LP0253,CES 2024 Common Content,1880403990,2.38344623481177,58,45-59,Male,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,Missouri,MO,,1880403990,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0254,CES 2024 Common Content,1880405658,5.62558227564202,53,45-59,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Michigan,MI,,1880405658,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular
LP0255,CES 2024 Common Content,1880406332,0.69821190795677,51,45-59,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,New Jersey,NJ,,1880406332,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Agnostic
LP0256,CES 2024 Common Content,1880406624,0.53367367222837,57,45-59,Male,White / Caucasian,Bachelor's degree,"Less than $30,000",Independent,Texas,TX,,1880406624,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0257,CES 2024 Common Content,1880408284,1.17173414842291,49,45-59,Male,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Independent,Maryland,MD,,1880408284,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Atheist
LP0258,CES 2024 Common Content,1880409568,0.805385091103152,59,45-59,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,Maryland,MD,,1880409568,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0259,CES 2024 Common Content,1880413540,1.31348977722574,55,45-59,Male,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Independent,Virginia,VA,,1880413540,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0260,CES 2024 Common Content,1880413744,1.05245961010768,56,45-59,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Independent,New Hampshire,NH,,1880413744,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0261,CES 2024 Common Content,1880429144,2.46466231084282,47,45-59,Male,White / Caucasian,Some college or Associate's degree,"$168,000 or more",Republican,North Dakota,ND,,1880429144,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0262,CES 2024 Common Content,1880435198,0.631139318931724,58,45-59,Male,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,Washington,WA,,1880435198,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0263,CES 2024 Common Content,1880443506,3.27621728296639,58,45-59,Male,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,North Carolina,NC,,1880443506,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant
LP0264,CES 2024 Common Content,1880443704,3.85561123423328,54,45-59,Male,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Independent,Missouri,MO,,1880443704,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0265,CES 2024 Common Content,1883948014,0.384451038104827,56,45-59,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,Ohio,OH,,1883948014,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular
LP0266,CES 2024 Common Content,1884845296,3.00202548841745,57,45-59,Male,White / Caucasian,High school diploma / GED,"$100,000 to $167,999",Republican,Oregon,OR,,1884845296,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Something else
LP0267,CES 2024 Common Content,1885423546,8.395268082248,49,45-59,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Georgia,GA,,1885423546,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0268,CES 2024 Common Content,1885911990,0.88026297195494,55,45-59,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,Kentucky,KY,,1885911990,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant
LP0269,CES 2024 Common Content,1886268232,1.39402333107382,59,45-59,Male,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,Massachusetts,MA,,1886268232,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Atheist
LP0270,CES 2024 Common Content,1886681582,3.41472668438948,50,45-59,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,New York,NY,,1886681582,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0271,CES 2024 Common Content,1886682250,1.4225838547988,47,45-59,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Louisiana,LA,,1886682250,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic
LP0272,CES 2024 Common Content,1886683456,1.76780873895939,58,45-59,Male,White / Caucasian,High school diploma / GED,"$168,000 or more",Republican,Maryland,MD,,1886683456,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0273,CES 2024 Common Content,1888329898,13.6128513346066,58,45-59,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,South Carolina,SC,,1888329898,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0274,CES 2024 Common Content,1888329994,1.98516315365551,51,45-59,Male,White / Caucasian,Less than high school,"Less than $30,000",Democrat,Kentucky,KY,,1888329994,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular
LP0275,CES 2024 Common Content,1888331722,0.839618444198665,56,45-59,Male,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Pennsylvania,PA,,1888331722,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0276,CES 2024 Common Content,1888807424,1.65169099045862,58,45-59,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Missouri,MO,,1888807424,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0277,CES 2024 Common Content,1889153316,7.19210385335295,58,45-59,Male,White / Caucasian,Less than high school,"$30,000 to $55,999",Independent,Delaware,DE,,1889153316,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0278,CES 2024 Common Content,1892014706,1.26441473392871,45,45-59,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,Kansas,KS,,1892014706,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0279,CES 2024 Common Content,1894234714,2.04571668706652,51,45-59,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,Utah,UT,,1894234714,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Mormon
LP0280,CES 2024 Common Content,1894270274,0.748067243212914,46,45-59,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,Indiana,IN,,1894270274,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Atheist
LP0281,CES 2024 Common Content,1894271910,0.693937513600076,57,45-59,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Democrat,Arizona,AZ,,1894271910,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Atheist
LP0282,CES 2024 Common Content,1894272514,0.719493808217829,46,45-59,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Pennsylvania,PA,,1894272514,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Jewish
LP0283,CES 2024 Common Content,1894277254,0.297209103774413,48,45-59,Male,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Other,Kentucky,KY,,1894277254,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist
LP0284,CES 2024 Common Content,1894278380,0.453525568416767,56,45-59,Male,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,Washington,WA,,1894278380,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Mormon
LP0285,CES 2024 Common Content,1894286084,1.29122310983528,49,45-59,Male,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Independent,Kentucky,KY,,1894286084,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0286,CES 2024 Common Content,1894289058,1.12046001842611,56,45-59,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Independent,California,CA,,1894289058,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0287,CES 2024 Common Content,1894289162,2.4817588149292,59,45-59,Male,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Other,Michigan,MI,,1894289162,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0288,CES 2024 Common Content,1897528136,0.823091327733703,45,45-59,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,Massachusetts,MA,,1897528136,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0289,CES 2024 Common Content,1897881210,1.2447268449888,50,45-59,Male,White / Caucasian,Bachelor's degree,"$30,000 to $55,999",Republican,Alabama,AL,,1897881210,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Atheist
LP0290,CES 2024 Common Content,1897884648,10.3325232436756,56,45-59,Male,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Other,Missouri,MO,,1897884648,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0291,CES 2024 Common Content,1898319956,1.66033736388656,47,45-59,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Independent,Texas,TX,,1898319956,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0292,CES 2024 Common Content,1898324544,0.288675306957173,51,45-59,Male,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,Oregon,OR,,1898324544,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0293,CES 2024 Common Content,1898330674,0.823092856682626,49,45-59,Male,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Democrat,Washington,WA,,1898330674,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Atheist
LP0294,CES 2024 Common Content,1899013464,0.715529300972564,58,45-59,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,Virginia,VA,,1899013464,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0295,CES 2024 Common Content,1899158358,1.1089896682078,58,45-59,Male,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,Texas,TX,,1899158358,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0296,CES 2024 Common Content,1899860176,0.801520951641885,59,45-59,Male,White / Caucasian,Master's degree / Professional degree,"$168,000 or more",Independent,Virginia,VA,,1899860176,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Atheist
LP0297,CES 2024 Common Content,1899864102,1.06929549278551,56,45-59,Male,White / Caucasian,Master's degree / Professional degree,"$100,000 to $167,999",Independent,Texas,TX,,1899864102,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0298,CES 2024 Common Content,1902217782,0.733183399063708,56,45-59,Male,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,New Jersey,NJ,,1902217782,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic
LP0299,CES 2024 Common Content,1904224748,0.493484271319368,48,45-59,Male,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,Kansas,KS,,1904224748,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0300,CES 2024 Common Content,1906098642,1.37321111358275,49,45-59,Male,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,Georgia,GA,,1906098642,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0301,CES 2024 Common Content,1907183184,11.242294571391,50,45-59,Male,White / Caucasian,Less than high school,"Less than $30,000",Independent,Tennessee,TN,,1907183184,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Protestant
LP0302,CES 2024 Common Content,1861886738,1.67780835013486,55,45-59,Male,Black / African American,Bachelor's degree,"$56,000 to $99,999",Democrat,New York,NY,,1861886738,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
