study_id,effect_id,demographic_variable,category,control_pct,treatment_pct,abs_pp_difference,diagnostic_only
Kennedy1017,Kennedy1017:Family_friends:hyp1,race_4,Black,12.5,12.202852614896988,0.29714738510301153,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,race_4,White,65.4320987654321,69.57210776545166,4.14000900001956,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,race_4,__MISSING__,22.067901234567902,18.225039619651348,3.842861614916554,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,pid_3,Democrat,52.160493827160494,47.068145800316955,5.092348026843538,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,pid_3,Independent,14.506172839506174,16.957210776545168,2.4510379370389934,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,pid_3,Republican,33.33333333333333,35.97464342313788,2.6413100898045485,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,age_5,Older than 50,50.77160493827161,51.50554675118859,0.7339418129169815,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,age_5,Younger than 50,49.2283950617284,48.49445324881141,0.7339418129169886,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,EDUC4,College,35.339506172839506,35.49920760697306,0.1597014341335523,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,EDUC4,Non-College,64.6604938271605,64.50079239302694,0.1597014341335523,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,ideo_3,Conservative,30.555555555555557,31.85419968304279,1.2986441274872327,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,ideo_3,Liberal,32.25308641975309,32.01267828843106,0.24040813132202743,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,ideo_3,Moderate,24.537037037037038,24.247226624405705,0.2898104126313328,True
Kennedy1017,Kennedy1017:Family_friends:hyp1,ideo_3,__MISSING__,12.654320987654321,11.885895404120443,0.7684255835338778,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,GENDER,Female,50.427350427350426,52.69741985926505,2.270069431914621,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,GENDER,Male,49.572649572649574,47.30258014073495,2.270069431914621,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,race_4,Black,10.567210567210568,12.35340109460516,1.7861905273945915,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,race_4,White,68.14296814296814,67.47458952306489,0.6683786199032511,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,race_4,__MISSING__,21.28982128982129,20.172009382329943,1.1178119074913475,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,pid_3,Democrat,48.873348873348874,49.648162627052386,0.774813753703512,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,pid_3,Independent,16.705516705516704,15.715402658326818,0.9901140471898859,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,pid_3,Republican,34.42113442113442,34.6364347146208,0.21530029348637925,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,age_5,Older than 50,48.40714840714841,51.133698201720094,2.7265497945716817,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,age_5,Younger than 50,51.592851592851595,48.866301798279906,2.726549794571689,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,EDUC4,College,30.76923076923077,35.41829554339328,4.6490647741625075,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,EDUC4,Non-College,69.23076923076923,64.58170445660673,4.649064774162497,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,ideo_3,Conservative,31.934731934731936,31.196247068021894,0.7384848667100421,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,ideo_3,Liberal,30.536130536130536,32.13448006254887,1.5983495264183318,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,ideo_3,Moderate,25.407925407925408,24.39405785770133,1.0138675502240773,True
Kennedy1017,Kennedy1017:Family_friends:hyp2,ideo_3,__MISSING__,12.121212121212121,12.275215011727912,0.15400289051579108,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,GENDER,Female,52.64797507788161,53.00632911392405,0.3583540360424422,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,GENDER,Male,47.35202492211838,46.99367088607595,0.3583540360424351,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,race_4,Black,12.77258566978193,12.5,0.27258566978193066,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,race_4,White,65.10903426791276,69.4620253164557,4.352991048542933,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,race_4,__MISSING__,22.118380062305295,18.037974683544302,4.080405378760993,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,pid_3,Democrat,52.18068535825545,47.310126582278485,4.870558775976967,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,pid_3,Independent,14.485981308411214,16.77215189873418,2.286170590322966,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,pid_3,Republican,33.33333333333333,35.91772151898734,2.5843881856540136,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,age_5,Older than 50,51.246105919003114,51.26582278481012,0.01971686580700549,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,age_5,Younger than 50,48.753894080996886,48.734177215189874,0.019716865807012596,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,EDUC4,College,35.202492211838006,35.60126582278481,0.3987736109468045,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,EDUC4,Non-College,64.797507788162,64.39873417721519,0.3987736109468045,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,ideo_3,Conservative,30.218068535825545,31.645569620253166,1.4275010844276217,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,ideo_3,Liberal,32.398753894081,31.962025316455694,0.4367285776253027,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,ideo_3,Moderate,24.610591900311526,24.525316455696203,0.08527544461532344,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp1,ideo_3,__MISSING__,12.77258566978193,11.867088607594937,0.9054970621869938,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,GENDER,Female,50.15552099533437,52.82574568288854,2.6702246875541675,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,GENDER,Male,49.84447900466563,47.174254317111455,2.6702246875541746,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,race_4,Black,10.497667185069986,12.637362637362637,2.139695452292651,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,race_4,White,68.19595645412132,67.26844583987442,0.9275106142468985,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,race_4,__MISSING__,21.30637636080871,20.09419152276295,1.2121848380457578,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,pid_3,Democrat,48.91135303265941,49.76452119309262,0.8531681604332064,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,pid_3,Independent,16.796267496111973,15.620094191522762,1.176173304589211,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,pid_3,Republican,34.29237947122862,34.61538461538461,0.32300514415599224,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,age_5,Older than 50,48.4447900466563,51.25588697017268,2.8110969235163807,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,age_5,Younger than 50,51.555209953343706,48.74411302982731,2.811096923516395,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,EDUC4,College,30.793157076205286,35.40031397174254,4.607156895537255,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,EDUC4,Non-College,69.20684292379471,64.59968602825745,4.607156895537258,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,ideo_3,Conservative,31.804043545878695,30.926216640502357,0.8778269053763381,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,ideo_3,Liberal,30.404354587869364,32.18210361067504,1.7777490228056791,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,ideo_3,Moderate,25.738724727838257,24.56828885400314,1.1704358738351175,True
Kennedy1017,Kennedy1017:Family_knowledge:hyp2,ideo_3,__MISSING__,12.052877138413685,12.323390894819466,0.2705137564057818,True
KlarS44,KlarS44:efficacy:hyp1,GENDER,Female,50.56980056980057,51.8463810930576,1.2765805232570315,True
KlarS44,KlarS44:efficacy:hyp1,GENDER,Male,49.43019943019943,48.15361890694239,1.2765805232570386,True
KlarS44,KlarS44:efficacy:hyp1,race_4,Black,12.393162393162394,11.37370753323486,1.0194548599275333,True
KlarS44,KlarS44:efficacy:hyp1,race_4,White,66.23931623931624,67.65140324963073,1.4120870103144938,True
KlarS44,KlarS44:efficacy:hyp1,race_4,__MISSING__,21.367521367521366,20.974889217134415,0.39263215038695165,True
KlarS44,KlarS44:efficacy:hyp1,pid_3,Democrat,46.01139601139601,48.005908419497786,1.9945124081017767,True
KlarS44,KlarS44:efficacy:hyp1,pid_3,Independent,17.94871794871795,15.952732644017726,1.9959853047002234,True
KlarS44,KlarS44:efficacy:hyp1,pid_3,Republican,35.18518518518518,35.745937961595274,0.5607527764100908,True
KlarS44,KlarS44:efficacy:hyp1,pid_3,__MISSING__,0.8547008547008548,0.29542097488921715,0.5592798798116376,True
KlarS44,KlarS44:efficacy:hyp1,age_5,Older than 50,47.72079772079772,46.67651403249631,1.0442836883014124,True
KlarS44,KlarS44:efficacy:hyp1,age_5,Younger than 50,52.27920227920227,53.32348596750369,1.0442836883014195,True
KlarS44,KlarS44:efficacy:hyp1,EDUC4,College,35.32763532763533,33.67799113737075,1.6496441902645742,True
KlarS44,KlarS44:efficacy:hyp1,EDUC4,Non-College,64.67236467236467,66.32200886262925,1.6496441902645813,True
KlarS44,KlarS44:efficacy:hyp1,ideo_3,Conservative,26.353276353276357,26.73559822747415,0.3823218741977925,True
KlarS44,KlarS44:efficacy:hyp1,ideo_3,Liberal,45.86894586894587,44.313146233382575,1.5557996355632966,True
KlarS44,KlarS44:efficacy:hyp1,ideo_3,Moderate,19.37321937321937,20.236336779911372,0.8631174066920018,True
KlarS44,KlarS44:efficacy:hyp1,ideo_3,__MISSING__,8.404558404558404,8.714918759231907,0.3103603546735023,True
KlarS44,KlarS44:efficacy:hyp2,GENDER,Female,50.56980056980057,52.87671232876713,2.3069117589665566,True
KlarS44,KlarS44:efficacy:hyp2,GENDER,Male,49.43019943019943,47.12328767123288,2.3069117589665495,True
KlarS44,KlarS44:efficacy:hyp2,race_4,Black,12.393162393162394,10.136986301369863,2.256176091792531,True
KlarS44,KlarS44:efficacy:hyp2,race_4,White,66.23931623931624,68.9041095890411,2.66479334972486,True
KlarS44,KlarS44:efficacy:hyp2,race_4,__MISSING__,21.367521367521366,20.958904109589042,0.40861725793232395,True
KlarS44,KlarS44:efficacy:hyp2,pid_3,Democrat,46.01139601139601,47.94520547945205,1.9338094680560403,True
KlarS44,KlarS44:efficacy:hyp2,pid_3,Independent,17.94871794871795,17.397260273972602,0.5514576747453468,True
KlarS44,KlarS44:efficacy:hyp2,pid_3,Republican,35.18518518518518,33.97260273972603,1.2125824454591552,True
KlarS44,KlarS44:efficacy:hyp2,pid_3,__MISSING__,0.8547008547008548,0.684931506849315,0.16976934785153974,True
KlarS44,KlarS44:efficacy:hyp2,age_5,Older than 50,47.72079772079772,47.12328767123288,0.5975100495648391,True
KlarS44,KlarS44:efficacy:hyp2,age_5,Younger than 50,52.27920227920227,52.87671232876713,0.5975100495648533,True
KlarS44,KlarS44:efficacy:hyp2,EDUC4,College,35.32763532763533,35.61643835616438,0.2888030285290526,True
KlarS44,KlarS44:efficacy:hyp2,EDUC4,Non-College,64.67236467236467,64.38356164383562,0.2888030285290455,True
KlarS44,KlarS44:efficacy:hyp2,ideo_3,Conservative,26.353276353276357,25.753424657534246,0.5998516957421103,True
KlarS44,KlarS44:efficacy:hyp2,ideo_3,Liberal,45.86894586894587,43.6986301369863,2.170315731959569,True
KlarS44,KlarS44:efficacy:hyp2,ideo_3,Moderate,19.37321937321937,20.273972602739725,0.9007532295203546,True
KlarS44,KlarS44:efficacy:hyp2,ideo_3,__MISSING__,8.404558404558404,10.273972602739725,1.869414198181321,True
KlarS44,KlarS44:importance:hyp1,GENDER,Female,50.42613636363637,51.91740412979351,1.4912677661571436,True
KlarS44,KlarS44:importance:hyp1,GENDER,Male,49.57386363636363,48.08259587020649,1.4912677661571436,True
KlarS44,KlarS44:importance:hyp1,race_4,Black,12.5,11.504424778761061,0.9955752212389388,True
KlarS44,KlarS44:importance:hyp1,race_4,White,66.05113636363636,67.55162241887905,1.500486055242689,True
KlarS44,KlarS44:importance:hyp1,race_4,__MISSING__,21.448863636363637,20.943952802359885,0.504910834003752,True
KlarS44,KlarS44:importance:hyp1,pid_3,Democrat,46.16477272727273,48.08259587020649,1.9178231429337629,True
KlarS44,KlarS44:importance:hyp1,pid_3,Independent,17.897727272727273,15.929203539823009,1.9685237329042646,True
KlarS44,KlarS44:importance:hyp1,pid_3,Republican,35.08522727272727,35.693215339233035,0.6079880665057615,True
KlarS44,KlarS44:importance:hyp1,pid_3,__MISSING__,0.8522727272727272,0.2949852507374631,0.557287476535264,True
KlarS44,KlarS44:importance:hyp1,age_5,Older than 50,47.86931818181818,46.7551622418879,1.1141559399302778,True
KlarS44,KlarS44:importance:hyp1,age_5,Younger than 50,52.13068181818182,53.2448377581121,1.1141559399302778,True
KlarS44,KlarS44:importance:hyp1,EDUC4,College,35.51136363636363,33.6283185840708,1.883045052292836,True
KlarS44,KlarS44:importance:hyp1,EDUC4,Non-College,64.48863636363636,66.3716814159292,1.883045052292843,True
KlarS44,KlarS44:importance:hyp1,ideo_3,Conservative,26.27840909090909,26.696165191740413,0.41775610083132264,True
KlarS44,KlarS44:importance:hyp1,ideo_3,Liberal,45.88068181818182,44.395280235988196,1.4854015821936244,True
KlarS44,KlarS44:importance:hyp1,ideo_3,Moderate,19.460227272727273,20.206489675516224,0.7462624027889504,True
KlarS44,KlarS44:importance:hyp1,ideo_3,__MISSING__,8.380681818181818,8.702064896755163,0.32138307857334425,True
KlarS44,KlarS44:importance:hyp2,GENDER,Female,50.42613636363637,53.077975376196996,2.651839012560629,True
KlarS44,KlarS44:importance:hyp2,GENDER,Male,49.57386363636363,46.92202462380301,2.6518390125606217,True
KlarS44,KlarS44:importance:hyp2,race_4,Black,12.5,10.12311901504788,2.3768809849521197,True
KlarS44,KlarS44:importance:hyp2,race_4,White,66.05113636363636,68.94664842681259,2.895512063176227,True
KlarS44,KlarS44:importance:hyp2,race_4,__MISSING__,21.448863636363637,20.930232558139537,0.5186310782241002,True
KlarS44,KlarS44:importance:hyp2,pid_3,Democrat,46.16477272727273,47.8796169630643,1.714844235791574,True
KlarS44,KlarS44:importance:hyp2,pid_3,Independent,17.897727272727273,17.373461012311903,0.5242662604153701,True
KlarS44,KlarS44:importance:hyp2,pid_3,Republican,35.08522727272727,34.06292749658002,1.0222997761472499,True
KlarS44,KlarS44:importance:hyp2,pid_3,__MISSING__,0.8522727272727272,0.6839945280437756,0.1682781992289516,True
KlarS44,KlarS44:importance:hyp2,age_5,Older than 50,47.86931818181818,47.332421340629274,0.5368968411889057,True
KlarS44,KlarS44:importance:hyp2,age_5,Younger than 50,52.13068181818182,52.667578659370726,0.5368968411889057,True
KlarS44,KlarS44:importance:hyp2,EDUC4,College,35.51136363636363,35.43091655266758,0.08044708369605047,True
KlarS44,KlarS44:importance:hyp2,EDUC4,Non-College,64.48863636363636,64.56908344733242,0.08044708369605758,True
KlarS44,KlarS44:importance:hyp2,ideo_3,Conservative,26.27840909090909,25.581395348837212,0.6970137420718778,True
KlarS44,KlarS44:importance:hyp2,ideo_3,Liberal,45.88068181818182,43.77564979480164,2.1050320233801827,True
KlarS44,KlarS44:importance:hyp2,ideo_3,Moderate,19.460227272727273,20.383036935704517,0.9228096629772438,True
KlarS44,KlarS44:importance:hyp2,ideo_3,__MISSING__,8.380681818181818,10.259917920656635,1.8792361024748168,True
KlarS44,KlarS44:support_candidate:hyp1,GENDER,Female,50.49645390070921,51.77514792899408,1.2786940282848676,True
KlarS44,KlarS44:support_candidate:hyp1,GENDER,Male,49.50354609929078,48.22485207100592,1.2786940282848605,True
KlarS44,KlarS44:support_candidate:hyp1,race_4,Black,12.4822695035461,11.390532544378699,1.0917369591674007,True
KlarS44,KlarS44:support_candidate:hyp1,race_4,White,66.09929078014184,67.75147928994083,1.6521885097989895,True
KlarS44,KlarS44:support_candidate:hyp1,race_4,__MISSING__,21.418439716312058,20.857988165680474,0.5604515506315835,True
KlarS44,KlarS44:support_candidate:hyp1,pid_3,Democrat,46.09929078014184,48.07692307692308,1.9776322967812376,True
KlarS44,KlarS44:support_candidate:hyp1,pid_3,Independent,17.73049645390071,15.976331360946746,1.7541650929539632,True
KlarS44,KlarS44:support_candidate:hyp1,pid_3,Republican,35.319148936170215,35.650887573964496,0.33173863779428103,True
KlarS44,KlarS44:support_candidate:hyp1,pid_3,__MISSING__,0.851063829787234,0.2958579881656805,0.5552058416215535,True
KlarS44,KlarS44:support_candidate:hyp1,age_5,Older than 50,47.94326241134752,46.74556213017752,1.1977002811700004,True
KlarS44,KlarS44:support_candidate:hyp1,age_5,Younger than 50,52.05673758865248,53.25443786982249,1.1977002811700075,True
KlarS44,KlarS44:support_candidate:hyp1,EDUC4,College,35.60283687943262,33.72781065088758,1.875026228545046,True
KlarS44,KlarS44:support_candidate:hyp1,EDUC4,Non-College,64.39716312056738,66.27218934911244,1.8750262285450532,True
KlarS44,KlarS44:support_candidate:hyp1,ideo_3,Conservative,26.52482269503546,26.627218934911244,0.10239623987578383,True
KlarS44,KlarS44:support_candidate:hyp1,ideo_3,Liberal,45.815602836879435,44.37869822485207,1.4369046120273623,True
KlarS44,KlarS44:support_candidate:hyp1,ideo_3,Moderate,19.43262411347518,20.266272189349113,0.8336480758739349,True
KlarS44,KlarS44:support_candidate:hyp1,ideo_3,__MISSING__,8.226950354609928,8.727810650887575,0.5008602962776472,True
KlarS44,KlarS44:support_candidate:hyp2,GENDER,Female,50.49645390070921,53.00546448087432,2.5090105801651106,True
KlarS44,KlarS44:support_candidate:hyp2,GENDER,Male,49.50354609929078,46.994535519125684,2.5090105801650964,True
KlarS44,KlarS44:support_candidate:hyp2,race_4,Black,12.4822695035461,10.10928961748634,2.3729798860597597,True
KlarS44,KlarS44:support_candidate:hyp2,race_4,White,66.09929078014184,68.98907103825137,2.889780258109525,True
KlarS44,KlarS44:support_candidate:hyp2,race_4,__MISSING__,21.418439716312058,20.901639344262296,0.5168003720497616,True
KlarS44,KlarS44:support_candidate:hyp2,pid_3,Democrat,46.09929078014184,47.81420765027322,1.7149168701313755,True
KlarS44,KlarS44:support_candidate:hyp2,pid_3,Independent,17.73049645390071,17.349726775956285,0.38076967794442496,True
KlarS44,KlarS44:support_candidate:hyp2,pid_3,Republican,35.319148936170215,34.15300546448087,1.1661434716893453,True
KlarS44,KlarS44:support_candidate:hyp2,pid_3,__MISSING__,0.851063829787234,0.6830601092896175,0.16800372049761658,True
KlarS44,KlarS44:support_candidate:hyp2,age_5,Older than 50,47.94326241134752,47.404371584699454,0.5388908266480641,True
KlarS44,KlarS44:support_candidate:hyp2,age_5,Younger than 50,52.05673758865248,52.595628415300546,0.5388908266480641,True
KlarS44,KlarS44:support_candidate:hyp2,EDUC4,College,35.60283687943262,35.51912568306011,0.08371119637251212,True
